App,Category,Rating,Reviews,Size,Installs,Type,Price,Content_Rating,Genres,Last Updated,Current Ver,Android Ver,id
"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5917485,Varies with device,"100,000,000+",Free,0,Teen,Shopping,06-Aug-18,Varies with device,Varies with device,1393
Flipkart Online Shopping App,SHOPPING,3.6,6003590,Varies with device,"100,000,000+",Free,0,Teen,Shopping,02-Aug-18,Varies with device,Varies with device,1394
Flipkart Online Shopping App,SHOPPING,3.6,6012719,Varies with device,"100,000,000+",Free,0,Teen,Shopping,06-Aug-18,Varies with device,Varies with device,1395
Hungry Shark Evolution,GAME,3,6071542,100M,"100,000,000+",Free,0,Teen,Arcade,25-Jul-18,6.0.0,4.1 and up,1396
Hungry Shark Evolution,GAME,3.1,6074334,100M,"100,000,000+",Free,0,Teen,Arcade,25-Jul-18,6.0.0,4.1 and up,1397
Hungry Shark Evolution,GAME,3.4,6074627,100M,"100,000,000+",Free,0,Teen,Arcade,25-Jul-18,6.0.0,4.1 and up,1398
Retrica,PHOTOGRAPHY,4.3,6120977,Varies with device,"100,000,000+",Free,0,Everyone,Photography,28-Jun-18,6.1.0,Varies with device,1399
Geometry Dash Lite,GAME,3.7,6181640,58M,"100,000,000+",Free,0,Everyone,Arcade,22-Dec-17,2.2,4.0 and up,1400
Candy Crush Soda Saga,GAME,3.7,6198563,67M,"100,000,000+",Free,0,Everyone,Casual,10-Jul-18,1.118.4,4.1 and up,1401
Candy Crush Soda Saga,GAME,3.6,6198880,67M,"100,000,000+",Free,0,Everyone,Casual,10-Jul-18,1.118.4,4.1 and up,1402
Candy Crush Soda Saga,GAME,3.8,6199095,67M,"100,000,000+",Free,0,Everyone,Casual,10-Jul-18,1.118.4,4.1 and up,1403
Wish - Shopping Made Fun,SHOPPING,3.6,6200739,15M,"100,000,000+",Free,0,Everyone,Shopping,03-Aug-18,4.20.5,4.1 and up,1404
AVG AntiVirus 2018 for Android Security,TOOLS,3.2,6207063,Varies with device,"100,000,000+",Free,0,Everyone,Tools,03-Aug-18,Varies with device,Varies with device,1405
Wish - Shopping Made Fun,SHOPPING,3.5,6210998,15M,"100,000,000+",Free,0,Everyone,Shopping,03-Aug-18,4.20.5,4.1 and up,1406
Wish - Shopping Made Fun,SHOPPING,3.1,6211039,15M,"100,000,000+",Free,0,Everyone,Shopping,03-Aug-18,4.20.5,4.1 and up,1407
Wish - Shopping Made Fun,SHOPPING,3.2,6211039,15M,"100,000,000+",Free,0,Everyone,Shopping,03-Aug-18,4.20.5,4.1 and up,1408
Wish - Shopping Made Fun,SHOPPING,3.5,6212081,15M,"100,000,000+",Free,0,Everyone,Shopping,03-Aug-18,4.20.5,4.1 and up,1409
Duolingo: Learn Languages Free,EDUCATION,4.7,6289924,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,01-Aug-18,Varies with device,Varies with device,1410
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,01-Aug-18,Varies with device,Varies with device,1411
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,01-Aug-18,Varies with device,Varies with device,1412
Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,01-Aug-18,Varies with device,Varies with device,1413
Duolingo: Learn Languages Free,FAMILY,4.7,6294397,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,01-Aug-18,Varies with device,Varies with device,1414
Duolingo: Learn Languages Free,FAMILY,4.7,6294400,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,01-Aug-18,Varies with device,Varies with device,1415
Duolingo: Learn Languages Free,FAMILY,4.7,6297590,Varies with device,"100,000,000+",Free,0,Everyone,Education;Education,06-Aug-18,Varies with device,Varies with device,1416
Trivia Crack,GAME,3.2,6427773,95M,"100,000,000+",Free,0,Everyone,Trivia,03-Aug-18,2.79.0,4.1 and up,1417
ZEDGE™ Ringtones & Wallpapers,PERSONALIZATION,4.6,6459626,Varies with device,"100,000,000+",Free,0,Teen,Personalization,19-Jul-18,Varies with device,Varies with device,1418
ZEDGE™ Ringtones & Wallpapers,PERSONALIZATION,4.6,6466641,Varies with device,"100,000,000+",Free,0,Teen,Personalization,19-Jul-18,Varies with device,Varies with device,1419
ZEDGE™ Ringtones & Wallpapers,PERSONALIZATION,4.6,6466641,Varies with device,"100,000,000+",Free,0,Teen,Personalization,19-Jul-18,Varies with device,Varies with device,1420
ZEDGE™ Ringtones & Wallpapers,PERSONALIZATION,4.6,6466641,Varies with device,"100,000,000+",Free,0,Teen,Personalization,19-Jul-18,Varies with device,Varies with device,1421
MX Player,VIDEO_PLAYERS,3.2,6469179,Varies with device,"500,000,000+",Free,0,Everyone,Video Players & Editors,01-Aug-18,Varies with device,Varies with device,1422
MX Player,VIDEO_PLAYERS,3.9,6474426,Varies with device,"500,000,000+",Free,0,Everyone,Video Players & Editors,06-Aug-18,Varies with device,Varies with device,1423
MX Player,VIDEO_PLAYERS,3,6474672,Varies with device,"500,000,000+",Free,0,Everyone,Video Players & Editors,06-Aug-18,Varies with device,Varies with device,1424
"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6700847,17M,"100,000,000+",Free,0,Teen,Personalization,03-Aug-18,5.41.0,4.0.3 and up,1425
"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6702776,17M,"100,000,000+",Free,0,Teen,Personalization,03-Aug-18,5.41.0,4.0.3 and up,1426
Google Play Games,ENTERTAINMENT,4.3,7165362,Varies with device,"1,000,000,000+",Free,0,Teen,Entertainment,16-Jul-18,Varies with device,Varies with device,1427
Google Play Games,FAMILY,4.3,7168735,Varies with device,"1,000,000,000+",Free,0,Teen,Entertainment,16-Jul-18,Varies with device,Varies with device,1428
"Waze - GPS, Maps, Traffic Alerts & Live Navigation",MAPS_AND_NAVIGATION,4.6,7231017,Varies with device,"100,000,000+",Free,0,Everyone,Maps & Navigation,29-Jul-18,Varies with device,Varies with device,1429
"Waze - GPS, Maps, Traffic Alerts & Live Navigation",MAPS_AND_NAVIGATION,4.6,7232629,Varies with device,"100,000,000+",Free,0,Everyone,Maps & Navigation,29-Jul-18,Varies with device,Varies with device,1430
GO Launcher - 3D parallax Themes & HD Wallpapers,PERSONALIZATION,3.9,7464996,Varies with device,"100,000,000+",Free,0,Everyone,Personalization,03-Aug-18,Varies with device,Varies with device,1431
"PhotoGrid: Video & Pic Collage Maker, Photo Editor",PHOTOGRAPHY,4.6,7529865,Varies with device,"100,000,000+",Free,0,Everyone,Photography,06-Aug-18,6.71,Varies with device,1432
PicsArt Photo Studio: Collage Maker & Pic Editor,PHOTOGRAPHY,3.7,7590099,34M,"100,000,000+",Free,0,Teen,Photography,31-Jul-18,9.40.3,4.0.3 and up,1433
PicsArt Photo Studio: Collage Maker & Pic Editor,PHOTOGRAPHY,3.5,7594559,34M,"100,000,000+",Free,0,Teen,Photography,06-Aug-18,9.40.3,4.0.3 and up,1434
Farm Heroes Saga,GAME,3.8,7614130,70M,"100,000,000+",Free,0,Everyone,Casual,26-Jul-18,5.1.8,2.3 and up,1435
Farm Heroes Saga,GAME,3.5,7614271,70M,"100,000,000+",Free,0,Everyone,Casual,26-Jul-18,5.1.8,2.3 and up,1436
Farm Heroes Saga,GAME,3.6,7614407,70M,"100,000,000+",Free,0,Everyone,Casual,26-Jul-18,5.1.8,2.3 and up,1437
Farm Heroes Saga,GAME,3.7,7614415,70M,"100,000,000+",Free,0,Everyone,Casual,26-Jul-18,5.1.8,2.3 and up,1438
Farm Heroes Saga,FAMILY,3.5,7615646,71M,"100,000,000+",Free,0,Everyone,Casual,07-Aug-18,5.2.6,2.3 and up,1439
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7657490,Varies with device,"100,000,000+",Free,0,Mature,Action,02-Aug-18,Varies with device,Varies with device,1440
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,Varies with device,"100,000,000+",Free,0,Mature,Action,02-Aug-18,Varies with device,Varies with device,1441
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",Free,0,Mature,Action,02-Aug-18,Varies with device,Varies with device,1442
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",Free,0,Mature,Action,02-Aug-18,Varies with device,Varies with device,1443
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",Free,0,Mature,Action,02-Aug-18,Varies with device,Varies with device,1444
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",Free,0,Mature,Action,02-Aug-18,Varies with device,Varies with device,1445
SHAREit - Transfer & Share,TOOLS,4.6,7775146,17M,"500,000,000+",Free,0,Everyone,Tools,30-Jul-18,4.5.28_ww,4.1 and up,1446
SHAREit - Transfer & Share,TOOLS,4.6,7790693,17M,"500,000,000+",Free,0,Everyone,Tools,30-Jul-18,4.5.28_ww,4.1 and up,1447
"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,3.3,7820209,Varies with device,"100,000,000+",Free,0,Everyone,Communication,01-Aug-18,Varies with device,Varies with device,1448
"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,3.1,7820775,Varies with device,"100,000,000+",Free,0,Everyone,Communication,01-Aug-18,Varies with device,Varies with device,1449
Google,TOOLS,3,8021623,Varies with device,"1,000,000,000+",Free,0,Everyone,Tools,03-Aug-18,Varies with device,Varies with device,1450
Google,TOOLS,3.8,8033493,Varies with device,"1,000,000,000+",Free,0,Everyone,Tools,03-Aug-18,Varies with device,Varies with device,1451
Temple Run 2,GAME,4.3,8116142,62M,"500,000,000+",Free,0,Everyone,Action,05-Jul-18,1.49.1,4.0 and up,1452
Temple Run 2,GAME,4.3,8118609,62M,"500,000,000+",Free,0,Everyone,Action,05-Jul-18,1.49.1,4.0 and up,1453
Piano Tiles 2™,GAME,4.7,8118880,Varies with device,"100,000,000+",Free,0,Everyone,Arcade,03-Aug-18,3.1.0.226,4.1 and up,1454
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,05-Jul-18,1.49.1,4.0 and up,1455
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,05-Jul-18,1.49.1,4.0 and up,1456
Temple Run 2,GAME,4.3,8119151,62M,"500,000,000+",Free,0,Everyone,Action,05-Jul-18,1.49.1,4.0 and up,1457
Temple Run 2,GAME,4.3,8119154,62M,"500,000,000+",Free,0,Everyone,Action,05-Jul-18,1.49.1,4.0 and up,1458
Battery Doctor-Battery Life Saver & Battery Cooler,TOOLS,3.6,8190074,17M,"100,000,000+",Free,0,Everyone,Tools,01-Jun-18,6.24,4.0 and up,1459
Mobile Legends: Bang Bang,GAME,3.8,8219586,99M,"100,000,000+",Free,0,Teen,Action,24-Jul-18,1.2.97.3042,4.0.3 and up,1460
Asphalt 8: Airborne,GAME,3.7,8389714,92M,"100,000,000+",Free,0,Teen,Racing,04-Jul-18,3.7.1a,4.0.3 and up,1461
Facebook Lite,SOCIAL,4.3,8595964,Varies with device,"500,000,000+",Free,0,Teen,Social,01-Aug-18,Varies with device,Varies with device,1462
Facebook Lite,SOCIAL,4.3,8606259,Varies with device,"500,000,000+",Free,0,Teen,Social,01-Aug-18,Varies with device,Varies with device,1463
Hill Climb Racing,GAME,3.9,8921451,63M,"100,000,000+",Free,0,Everyone,Racing,02-Jul-18,1.37.2,4.2 and up,1464
Hill Climb Racing,GAME,3.7,8923587,63M,"100,000,000+",Free,0,Everyone,Racing,02-Jul-18,1.37.2,4.2 and up,1465
Hill Climb Racing,GAME,3.7,8923818,63M,"100,000,000+",Free,0,Everyone,Racing,02-Jul-18,1.37.2,4.2 and up,1466
Hill Climb Racing,GAME,3.7,8923847,63M,"100,000,000+",Free,0,Everyone,Racing,02-Jul-18,1.37.2,4.2 and up,1467
Maps - Navigate & Explore,TRAVEL_AND_LOCAL,4.3,9231613,Varies with device,"1,000,000,000+",Free,0,Everyone,Travel & Local,31-Jul-18,Varies with device,Varies with device,1468
Maps - Navigate & Explore,TRAVEL_AND_LOCAL,4.3,9235155,Varies with device,"1,000,000,000+",Free,0,Everyone,Travel & Local,31-Jul-18,Varies with device,Varies with device,1469
Maps - Navigate & Explore,TRAVEL_AND_LOCAL,4.3,9235373,Varies with device,"1,000,000,000+",Free,0,Everyone,Travel & Local,31-Jul-18,Varies with device,Varies with device,1470
Google Chrome: Fast & Secure,COMMUNICATION,4.3,9642112,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,01-Aug-18,Varies with device,Varies with device,1471
Google Chrome: Fast & Secure,COMMUNICATION,4.3,9642995,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,01-Aug-18,Varies with device,Varies with device,1472
Google Chrome: Fast & Secure,COMMUNICATION,4.3,9643041,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,01-Aug-18,Varies with device,Varies with device,1473
Dream League Soccer 2018,SPORTS,4.6,9873470,74M,"100,000,000+",Free,0,Everyone,Sports,16-Jul-18,5.064,4.4 and up,1474
My Talking Angela,FAMILY,3.3,9876369,99M,"100,000,000+",Free,0,Everyone,Casual,03-Jul-18,3.7.2.51,4.1 and up,1475
VivaVideo - Video Editor & Photo Movie,VIDEO_PLAYERS,4.6,9879473,40M,"100,000,000+",Free,0,Teen,Video Players & Editors,04-Aug-18,7.2.1,4.1 and up,1476
My Talking Angela,GAME,3.4,9881829,99M,"100,000,000+",Free,0,Everyone,Casual,03-Jul-18,3.7.2.51,4.1 and up,1477
My Talking Angela,GAME,3.8,9881908,99M,"100,000,000+",Free,0,Everyone,Casual,03-Jul-18,3.7.2.51,4.1 and up,1478
Dream League Soccer 2018,GAME,4.6,9882639,74M,"100,000,000+",Free,0,Everyone,Sports,16-Jul-18,5.064,4.4 and up,1479
My Talking Angela,GAME,3.2,9883367,99M,"100,000,000+",Free,0,Everyone,Casual,03-Jul-18,3.7.2.51,4.1 and up,1480
Dream League Soccer 2018,GAME,4.6,9883806,74M,"100,000,000+",Free,0,Everyone,Sports,16-Jul-18,5.064,4.4 and up,1481
Hay Day,FAMILY,3.4,10053186,94M,"100,000,000+",Free,0,Everyone,Casual,28-Jun-18,1_39_93,4.0.3 and up,1482
Yes day,GAME,3.7,10055521,94M,"100,000,000+",Free,0,Everyone,Casual,28-Jun-18,1_39_93,4.0.3 and up,1483
Minion Rush: Despicable Me Official Game,FAMILY,3.9,10214862,Varies with device,"100,000,000+",Free,0,Ten_Plus,Casual;Action & Adventure,12-Jul-18,Varies with device,Varies with device,1484
Minion Rush: Despicable Me Official Game,GAME,3.9,10216538,Varies with device,"100,000,000+",Free,0,Ten_Plus,Casual;Action & Adventure,12-Jul-18,Varies with device,Varies with device,1485
Minion Rush: Despicable Me Official Game,FAMILY,3.7,10216997,Varies with device,"100,000,000+",Free,0,Ten_Plus,Casual;Action & Adventure,12-Jul-18,Varies with device,Varies with device,1486
Minion Rush: Despicable Me Official Game,FAMILY,3.7,10216997,Varies with device,"100,000,000+",Free,0,Ten_Plus,Casual;Action & Adventure,12-Jul-18,Varies with device,Varies with device,1487
Pokémon GO,GAME,2.7,10421284,85M,"100,000,000+",Free,0,Everyone,Adventure,23-Jul-18,0.111.3,4.4 and up,1488
Pokémon GO,GAME,2.9,10424925,85M,"100,000,000+",Free,0,Everyone,Adventure,23-Jul-18,0.111.3,4.4 and up,1489
Pou,FAMILY,4.3,10483141,24M,"500,000,000+",Free,0,Everyone,Casual,25-May-18,1.4.77,4.0 and up,1490
Skype - free IM & video calls,COMMUNICATION,2.6,10484169,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,03-Aug-18,Varies with device,Varies with device,1491
Skype - free IM & video calls,COMMUNICATION,2.5,10484169,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,03-Aug-18,Varies with device,Varies with device,1492
Skype - free IM & video calls,COMMUNICATION,2.8,10484169,Varies with device,"1,000,000,000+",Free,0,Everyone,Communication,03-Aug-18,Varies with device,Varies with device,1493
Pou,GAME,4.3,10485308,24M,"500,000,000+",Free,0,Everyone,Casual,25-May-18,1.4.77,4.0 and up,1494
Pou,GAME,4.3,10485334,24M,"500,000,000+",Free,0,Everyone,Casual,25-May-18,1.4.77,4.0 and up,1495
Pou,GAME,4.3,10486018,24M,"500,000,000+",Free,0,Everyone,Casual,25-May-18,1.4.77,4.0 and up,1496
LINE: Free Calls & Messages,COMMUNICATION,4.2,10790092,Varies with device,"500,000,000+",Free,0,Everyone,Communication,26-Jul-18,Varies with device,Varies with device,1497
LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,Varies with device,"500,000,000+",Free,0,Everyone,Communication,26-Jul-18,Varies with device,Varies with device,1498
LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,Varies with device,"500,000,000+",Free,0,Everyone,Communication,26-Jul-18,Varies with device,Varies with device,1499
Google Photos,PHOTOGRAPHY,3.8,10847682,Varies with device,"1,000,000,000+",Free,0,Everyone,Photography,01-Aug-18,Varies with device,Varies with device,1500
Google Photos,PHOTOGRAPHY,3.3,10858538,Varies with device,"1,000,000,000+",Free,0,Everyone,Photography,06-Aug-18,Varies with device,Varies with device,1501
Google Photos,PHOTOGRAPHY,3.7,10858556,Varies with device,"1,000,000,000+",Free,0,Everyone,Photography,06-Aug-18,Varies with device,Varies with device,1502
Google Photos,PHOTOGRAPHY,3.3,10859051,Varies with device,"1,000,000,000+",Free,0,Everyone,Photography,06-Aug-18,Varies with device,Varies with device,1503
Shadow Fight 2,GAME,4.6,10979062,88M,"100,000,000+",Free,0,Ten_Plus,Action,02-Jul-18,1.9.38,3.0 and up,1504
Shadow Fight 2,GAME,4.6,10981850,88M,"100,000,000+",Free,0,Ten_Plus,Action,02-Jul-18,1.9.38,3.0 and up,1505
Viber Messenger,COMMUNICATION,4.3,11334799,Varies with device,"500,000,000+",Free,0,Everyone,Communication,18-Jul-18,Varies with device,Varies with device,1506
Viber Messenger,COMMUNICATION,4.3,11334973,Varies with device,"500,000,000+",Free,0,Everyone,Communication,18-Jul-18,Varies with device,Varies with device,1507
Viber Messenger,COMMUNICATION,4.3,11334973,Varies with device,"500,000,000+",Free,0,Everyone,Communication,18-Jul-18,Varies with device,Varies with device,1508
Viber Messenger,COMMUNICATION,4.3,11335255,Varies with device,"500,000,000+",Free,0,Everyone,Communication,18-Jul-18,Varies with device,Varies with device,1509
Viber Messenger,COMMUNICATION,4.3,11335481,Varies with device,"500,000,000+",Free,0,Everyone,Communication,18-Jul-18,Varies with device,Varies with device,1510
Twitter,NEWS_AND_MAGAZINES,4.3,11657972,Varies with device,"500,000,000+",Free,0,Mature,News & Magazines,30-Jul-18,Varies with device,Varies with device,1511
Twitter,NEWS_AND_MAGAZINES,4.3,11667403,Varies with device,"500,000,000+",Free,0,Mature,News & Magazines,06-Aug-18,Varies with device,Varies with device,1512
Twitter,NEWS_AND_MAGAZINES,4.3,11667403,Varies with device,"500,000,000+",Free,0,Mature,News & Magazines,06-Aug-18,Varies with device,Varies with device,1513
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,3.4,12759663,15M,"100,000,000+",Free,0,Everyone,Tools,25-Jul-18,3.1.2,4.0 and up,1514
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,3.2,12759815,15M,"100,000,000+",Free,0,Everyone,Tools,25-Jul-18,3.1.2,4.0 and up,1515
BBM - Free Calls & Messages,COMMUNICATION,4.3,12842860,Varies with device,"100,000,000+",Free,0,Everyone,Communication,02-Aug-18,Varies with device,4.0.3 and up,1516
BBM - Free Calls & Messages,COMMUNICATION,4.3,12843436,Varies with device,"100,000,000+",Free,0,Everyone,Communication,02-Aug-18,Varies with device,4.0.3 and up,1517
DU Battery Saver - Battery Charger & Battery Life,TOOLS,3.6,13479633,14M,"100,000,000+",Free,0,Everyone,Tools,05-Jun-18,4.8.7.8,4.0 and up,1518
8 Ball Pool,SPORTS,3,14184910,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1519
8 Ball Pool,GAME,3.6,14198297,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1520
8 Ball Pool,GAME,3.6,14198602,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1521
8 Ball Pool,GAME,3.5,14200344,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1522
8 Ball Pool,GAME,3.7,14200550,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1523
8 Ball Pool,GAME,3.6,14201604,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1524
8 Ball Pool,GAME,3.3,14201891,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up,1525
My Talking Tom,FAMILY,3.3,14885236,Varies with device,"500,000,000+",Free,0,Everyone,Casual,19-Jul-18,4.8.0.132,4.1 and up,1526
My Talking Tom,GAME,3.9,14891223,Varies with device,"500,000,000+",Free,0,Everyone,Casual,19-Jul-18,4.8.0.132,4.1 and up,1527
My Talking Tom,GAME,3.2,14892469,Varies with device,"500,000,000+",Free,0,Everyone,Casual,19-Jul-18,4.8.0.132,4.1 and up,1528
"360 Security - Free Antivirus, Booster, Cleaner",TOOLS,4.6,16771865,Varies with device,"100,000,000+",Free,0,Everyone,Tools,04-Aug-18,Varies with device,Varies with device,1529
Snapchat,SOCIAL,4,17000166,Varies with device,"500,000,000+",Free,0,Teen,Social,30-Jul-18,Varies with device,Varies with device,1530
Snapchat,SOCIAL,4,17014705,Varies with device,"500,000,000+",Free,0,Teen,Social,30-Jul-18,Varies with device,Varies with device,1531
Snapchat,SOCIAL,4,17014787,Varies with device,"500,000,000+",Free,0,Teen,Social,30-Jul-18,Varies with device,Varies with device,1532
Snapchat,SOCIAL,4,17015352,Varies with device,"500,000,000+",Free,0,Teen,Social,30-Jul-18,Varies with device,Varies with device,1533
UC Browser - Fast Download Private & Secure,COMMUNICATION,3.6,17712922,40M,"500,000,000+",Free,0,Teen,Communication,02-Aug-18,12.8.5.1121,4.0 and up,1534
UC Browser - Fast Download Private & Secure,COMMUNICATION,3.8,17712922,40M,"500,000,000+",Free,0,Teen,Communication,02-Aug-18,12.8.5.1121,4.0 and up,1535
UC Browser - Fast Download Private & Secure,COMMUNICATION,3.1,17714850,40M,"500,000,000+",Free,0,Teen,Communication,02-Aug-18,12.8.5.1121,4.0 and up,1536
